year,agency,field,value
2024,MMC,exemption_1,0
2008,MSPB,exemption_1,0
2009,MSPB,exemption_1,0
2010,MSPB,exemption_1,0
2011,MSPB,exemption_1,0
2012,MSPB,exemption_1,0
2013,MSPB,exemption_1,0
2014,MSPB,exemption_1,0
2015,MSPB,exemption_1,0
2016,MSPB,exemption_1,0
2017,MSPB,exemption_1,0
2018,MSPB,exemption_1,0
2019,MSPB,exemption_1,0
2020,MSPB,exemption_1,0
2021,MSPB,exemption_1,0
2022,MSPB,exemption_1,0
2023,MSPB,exemption_1,0
2024,MSPB,exemption_1,0
2008,NARA,exemption_1,101
2009,NARA,exemption_1,81
2010,NARA,exemption_1,113
2011,NARA,exemption_1,86
2012,NARA,exemption_1,178
2013,NARA,exemption_1,281
2014,NARA,exemption_1,360
2015,NARA,exemption_1,368
2016,NARA,exemption_1,507
2017,NARA,exemption_1,332
2018,NARA,exemption_1,417
2019,NARA,exemption_1,318
2020,NARA,exemption_1,175
2021,NARA,exemption_1,37
2022,NARA,exemption_1,139
2023,NARA,exemption_1,136
2024,NARA,exemption_1,178
2008,NASA,exemption_1,0
2009,NASA,exemption_1,0
2010,NASA,exemption_1,0
2011,NASA,exemption_1,
2012,NASA,exemption_1,1
2013,NASA,exemption_1,0
2014,NASA,exemption_1,2
2015,NASA,exemption_1,0
2016,NASA,exemption_1,0
2017,NASA,exemption_1,0
2018,NASA,exemption_1,
2019,NASA,exemption_1,1
2020,NASA,exemption_1,0
2021,NASA,exemption_1,1
2022,NASA,exemption_1,1
2023,NASA,exemption_1,0
2024,NASA,exemption_1,0
2016,NCD,exemption_1,0
2017,NCD,exemption_1,0
2018,NCD,exemption_1,0
2019,NCD,exemption_1,0
2020,NCD,exemption_1,0
2021,NCD,exemption_1,0
2022,NCD,exemption_1,0
2023,NCD,exemption_1,0
2024,NCD,exemption_1,0
2018,NCMNPS,exemption_1,0
2019,NCMNPS,exemption_1,0
2010,NCPC,exemption_1,0
2011,NCPC,exemption_1,1
2012,NCPC,exemption_1,0
2013,NCPC,exemption_1,0
2014,NCPC,exemption_1,0
2015,NCPC,exemption_1,0
2016,NCPC,exemption_1,0
2017,NCPC,exemption_1,0
2018,NCPC,exemption_1,0
2019,NCPC,exemption_1,0
2020,NCPC,exemption_1,0
2021,NCPC,exemption_1,0
2022,NCPC,exemption_1,0
2023,NCPC,exemption_1,0
2024,NCPC,exemption_1,0
2008,NCUA,exemption_1,0
2009,NCUA,exemption_1,0
2010,NCUA,exemption_1,0
2011,NCUA,exemption_1,0
2012,NCUA,exemption_1,0
2013,NCUA,exemption_1,0
2014,NCUA,exemption_1,0
2015,NCUA,exemption_1,0
2016,NCUA,exemption_1,0
2017,NCUA,exemption_1,0
2018,NCUA,exemption_1,0
2019,NCUA,exemption_1,0
2020,NCUA,exemption_1,0
2021,NCUA,exemption_1,0
2022,NCUA,exemption_1,0
2023,NCUA,exemption_1,0
2024,NCUA,exemption_1,0
2010,NEA,exemption_1,0
2011,NEA,exemption_1,0
2012,NEA,exemption_1,0
2013,NEA,exemption_1,0
2014,NEA,exemption_1,0
2015,NEA,exemption_1,0
2016,NEA,exemption_1,0
2017,NEA,exemption_1,0
2018,NEA,exemption_1,0
2019,NEA,exemption_1,0
2020,NEA,exemption_1,0
2021,NEA,exemption_1,0
2022,NEA,exemption_1,0
2023,NEA,exemption_1,0
2024,NEA,exemption_1,0
2008,NEH,exemption_1,0
2009,NEH,exemption_1,0
2010,NEH,exemption_1,0
2011,NEH,exemption_1,0
2012,NEH,exemption_1,0
2013,NEH,exemption_1,0
2014,NEH,exemption_1,0
2015,NEH,exemption_1,0
2016,NEH,exemption_1,0
2017,NEH,exemption_1,0
2018,NEH,exemption_1,0
2019,NEH,exemption_1,0
2020,NEH,exemption_1,0
2021,NEH,exemption_1,0
2022,NEH,exemption_1,0
2023,NEH,exemption_1,0
2024,NEH,exemption_1,0
2008,NIGC,exemption_1,0
2009,NIGC,exemption_1,0
2010,NIGC,exemption_1,0
2011,NIGC,exemption_1,0
2012,NIGC,exemption_1,0
2013,NIGC,exemption_1,0
2014,NIGC,exemption_1,0
2015,NIGC,exemption_1,0
2016,NIGC,exemption_1,0
2017,NIGC,exemption_1,0
2018,NIGC,exemption_1,0
2019,NIGC,exemption_1,0
2020,NIGC,exemption_1,0
2021,NIGC,exemption_1,0
2022,NIGC,exemption_1,0
2023,NIGC,exemption_1,0
2024,NIGC,exemption_1,0
2010,NLRB,exemption_1,
2011,NLRB,exemption_1,
2012,NLRB,exemption_1,
2013,NLRB,exemption_1,0
2014,NLRB,exemption_1,
2015,NLRB,exemption_1,
2016,NLRB,exemption_1,
2017,NLRB,exemption_1,0
2018,NLRB,exemption_1,0
2019,NLRB,exemption_1,0
2020,NLRB,exemption_1,0
2021,NLRB,exemption_1,0
2022,NLRB,exemption_1,0
2023,NLRB,exemption_1,0
2024,NLRB,exemption_1,0
2008,NMB,exemption_1,0
2009,NMB,exemption_1,0
2010,NMB,exemption_1,0
2011,NMB,exemption_1,0
2012,NMB,exemption_1,0
2013,NMB,exemption_1,0
2014,NMB,exemption_1,0
2015,NMB,exemption_1,0
2016,NMB,exemption_1,0
2017,NMB,exemption_1,0
2018,NMB,exemption_1,0
2019,NMB,exemption_1,0
2020,NMB,exemption_1,0
2021,NMB,exemption_1,0
2022,NMB,exemption_1,0
2023,NMB,exemption_1,0
2024,NMB,exemption_1,0
2008,NRC,exemption_1,0
2009,NRC,exemption_1,1
2010,NRC,exemption_1,1
2011,NRC,exemption_1,0
2012,NRC,exemption_1,0
2013,NRC,exemption_1,0
2014,NRC,exemption_1,16
2015,NRC,exemption_1,1
2016,NRC,exemption_1,2
2017,NRC,exemption_1,3
2018,NRC,exemption_1,2
2019,NRC,exemption_1,1
2020,NRC,exemption_1,0
2021,NRC,exemption_1,1
2022,NRC,exemption_1,0
2023,NRC,exemption_1,0
2024,NRC,exemption_1,1
2008,NRPC,exemption_1,0
2009,NRPC,exemption_1,0
2010,NRPC,exemption_1,0
2011,NRPC,exemption_1,0
2012,NRPC,exemption_1,0
2013,NRPC,exemption_1,0
2014,NRPC,exemption_1,0
2015,NRPC,exemption_1,0
2016,NRPC,exemption_1,0
2017,NRPC,exemption_1,0
2018,NRPC,exemption_1,0
2019,NRPC,exemption_1,0
2020,NRPC,exemption_1,0
2021,NRPC,exemption_1,0
2022,NRPC,exemption_1,1
2023,NRPC,exemption_1,4
2024,NRPC,exemption_1,2
2020,NSCAI,exemption_1,0
2008,NSF,exemption_1,0
2009,NSF,exemption_1,0
2010,NSF,exemption_1,0
2011,NSF,exemption_1,0
2012,NSF,exemption_1,0
2013,NSF,exemption_1,0
2014,NSF,exemption_1,0
2015,NSF,exemption_1,0
2016,NSF,exemption_1,0
2017,NSF,exemption_1,0
2018,NSF,exemption_1,0
2019,NSF,exemption_1,0
2020,NSF,exemption_1,0
2021,NSF,exemption_1,0
2022,NSF,exemption_1,0
2023,NSF,exemption_1,0
2024,NSF,exemption_1,0
2010,NTSB,exemption_1,0
2011,NTSB,exemption_1,0
2012,NTSB,exemption_1,0
2013,NTSB,exemption_1,0
2014,NTSB,exemption_1,0
2015,NTSB,exemption_1,0
2016,NTSB,exemption_1,0
2017,NTSB,exemption_1,0
2018,NTSB,exemption_1,0
2019,NTSB,exemption_1,0
2020,NTSB,exemption_1,0
2021,NTSB,exemption_1,0
2022,NTSB,exemption_1,0
2023,NTSB,exemption_1,0
2024,NTSB,exemption_1,0
2016,NW,exemption_1,0
2017,NW,exemption_1,0
2018,NW,exemption_1,0
2019,NW,exemption_1,0
2020,NW,exemption_1,0
2021,NW,exemption_1,0
2022,NW,exemption_1,0
2023,NW,exemption_1,0
2024,NW,exemption_1,0
2017,NWTRB,exemption_1,0
2018,NWTRB,exemption_1,0
2019,NWTRB,exemption_1,0
2020,NWTRB,exemption_1,0
2021,NWTRB,exemption_1,0
2022,NWTRB,exemption_1,0
2023,NWTRB,exemption_1,0
2024,NWTRB,exemption_1,0
2010,ODNI,exemption_1,34
2011,ODNI,exemption_1,47
2012,ODNI,exemption_1,51
2013,ODNI,exemption_1,52
2014,ODNI,exemption_1,67
2015,ODNI,exemption_1,92
2016,ODNI,exemption_1,60
2017,ODNI,exemption_1,24
2018,ODNI,exemption_1,14
2019,ODNI,exemption_1,15
2020,ODNI,exemption_1,32
2021,ODNI,exemption_1,72
2022,ODNI,exemption_1,52
2023,ODNI,exemption_1,43
2024,ODNI,exemption_1,60
2008,OGE,exemption_1,0
2009,OGE,exemption_1,0
2010,OGE,exemption_1,0
2011,OGE,exemption_1,0
2012,OGE,exemption_1,0
2013,OGE,exemption_1,0
2014,OGE,exemption_1,0
2015,OGE,exemption_1,0
2016,OGE,exemption_1,0
2017,OGE,exemption_1,0
2018,OGE,exemption_1,0
2019,OGE,exemption_1,0
2020,OGE,exemption_1,0
2021,OGE,exemption_1,0
2022,OGE,exemption_1,0
2023,OGE,exemption_1,0
2024,OGE,exemption_1,0
2008,OMB,exemption_1,1
2009,OMB,exemption_1,0
2010,OMB,exemption_1,0
2011,OMB,exemption_1,0
2012,OMB,exemption_1,1
2013,OMB,exemption_1,0
2014,OMB,exemption_1,0
2015,OMB,exemption_1,1
2016,OMB,exemption_1,0
2017,OMB,exemption_1,0
2018,OMB,exemption_1,0
2019,OMB,exemption_1,0
2020,OMB,exemption_1,0
2021,OMB,exemption_1,0
2022,OMB,exemption_1,0
2023,OMB,exemption_1,0
2024,OMB,exemption_1,0
2023,ONCD,exemption_1,0
2024,ONCD,exemption_1,0
2008,ONDCP,exemption_1,1
2009,ONDCP,exemption_1,0
2010,ONDCP,exemption_1,0
2011,ONDCP,exemption_1,0
2012,ONDCP,exemption_1,0
2013,ONDCP,exemption_1,0
2014,ONDCP,exemption_1,1
2015,ONDCP,exemption_1,0
2016,ONDCP,exemption_1,1
2017,ONDCP,exemption_1,1
2018,ONDCP,exemption_1,0
2019,ONDCP,exemption_1,0
2020,ONDCP,exemption_1,0
2021,ONDCP,exemption_1,0
2022,ONDCP,exemption_1,0
2023,ONDCP,exemption_1,1
2024,ONDCP,exemption_1,0
2010,ONHIR,exemption_1,0
2011,ONHIR,exemption_1,0
2012,ONHIR,exemption_1,0
2013,ONHIR,exemption_1,0
2014,ONHIR,exemption_1,0
2015,ONHIR,exemption_1,0
2016,ONHIR,exemption_1,0
2017,ONHIR,exemption_1,0
2018,ONHIR,exemption_1,0
2019,ONHIR,exemption_1,0
2020,ONHIR,exemption_1,0
2021,ONHIR,exemption_1,0
2022,ONHIR,exemption_1,0
2023,ONHIR,exemption_1,0
2024,ONHIR,exemption_1,0
2008,OPIC,exemption_1,0
2009,OPIC,exemption_1,0
2010,OPIC,exemption_1,0
2011,OPIC,exemption_1,0
2012,OPIC,exemption_1,0
2013,OPIC,exemption_1,0
2014,OPIC,exemption_1,0
2015,OPIC,exemption_1,0
2016,OPIC,exemption_1,0
2017,OPIC,exemption_1,0
2018,OPIC,exemption_1,0
2019,OPIC,exemption_1,0
2008,OPM,exemption_1,
2009,OPM,exemption_1,4
2010,OPM,exemption_1,1
2011,OPM,exemption_1,
2012,OPM,exemption_1,
2013,OPM,exemption_1,
2014,OPM,exemption_1,
2015,OPM,exemption_1,1
2016,OPM,exemption_1,1
2017,OPM,exemption_1,0
2018,OPM,exemption_1,0
2019,OPM,exemption_1,0
2020,OPM,exemption_1,0
2021,OPM,exemption_1,0
2022,OPM,exemption_1,0
2023,OPM,exemption_1,0
2024,OPM,exemption_1,0
2024,OPPR,exemption_1,0
2010,OSC,exemption_1,0
2011,OSC,exemption_1,0
2012,OSC,exemption_1,0
2013,OSC,exemption_1,0
2014,OSC,exemption_1,0
2015,OSC,exemption_1,0
2016,OSC,exemption_1,0
2017,OSC,exemption_1,0
2018,OSC,exemption_1,0
2019,OSC,exemption_1,0
2020,OSC,exemption_1,0
2021,OSC,exemption_1,0
2022,OSC,exemption_1,0
2023,OSC,exemption_1,0
2024,OSC,exemption_1,0
2008,OSHRC,exemption_1,0
2009,OSHRC,exemption_1,0
2010,OSHRC,exemption_1,0
2011,OSHRC,exemption_1,0
2012,OSHRC,exemption_1,0
2013,OSHRC,exemption_1,0
2014,OSHRC,exemption_1,0
2015,OSHRC,exemption_1,0
2016,OSHRC,exemption_1,0
2017,OSHRC,exemption_1,0
2018,OSHRC,exemption_1,0
2019,OSHRC,exemption_1,0
2020,OSHRC,exemption_1,0
2021,OSHRC,exemption_1,0
2022,OSHRC,exemption_1,0
2023,OSHRC,exemption_1,0
2024,OSHRC,exemption_1,0
2008,OSTP,exemption_1,0
2009,OSTP,exemption_1,1
2010,OSTP,exemption_1,0
2011,OSTP,exemption_1,1
2012,OSTP,exemption_1,0
2013,OSTP,exemption_1,0
2014,OSTP,exemption_1,3
2015,OSTP,exemption_1,0
2016,OSTP,exemption_1,0
2017,OSTP,exemption_1,0
2018,OSTP,exemption_1,1
2019,OSTP,exemption_1,0
2020,OSTP,exemption_1,0
2021,OSTP,exemption_1,1
2022,OSTP,exemption_1,0
2023,OSTP,exemption_1,0
2024,OSTP,exemption_1,0
2010,PBGC,exemption_1,0
2011,PBGC,exemption_1,0
2012,PBGC,exemption_1,0
2013,PBGC,exemption_1,0
2014,PBGC,exemption_1,0
2015,PBGC,exemption_1,0
2016,PBGC,exemption_1,0
2017,PBGC,exemption_1,0
2018,PBGC,exemption_1,0
2019,PBGC,exemption_1,0
2020,PBGC,exemption_1,0
2021,PBGC,exemption_1,0
2022,PBGC,exemption_1,0
2023,PBGC,exemption_1,0
2024,PBGC,exemption_1,0
2008,PC,exemption_1,0
2009,PC,exemption_1,0
2010,PC,exemption_1,0
2011,PC,exemption_1,0
2012,PC,exemption_1,0
2013,PC,exemption_1,0
2014,PC,exemption_1,0
2015,PC,exemption_1,0
2016,PC,exemption_1,0
2017,PC,exemption_1,0
2018,PC,exemption_1,0
2019,PC,exemption_1,0
2020,PC,exemption_1,0
2021,PC,exemption_1,0
2022,PC,exemption_1,0
2023,PC,exemption_1,0
2024,PC,exemption_1,0
2014,PCLOB,exemption_1,1
2015,PCLOB,exemption_1,0
2016,PCLOB,exemption_1,0
2017,PCLOB,exemption_1,5
2018,PCLOB,exemption_1,0
2019,PCLOB,exemption_1,1
2020,PCLOB,exemption_1,0
2021,PCLOB,exemption_1,0
2022,PCLOB,exemption_1,0
2023,PCLOB,exemption_1,0
2024,PCLOB,exemption_1,4
2008,PRC,exemption_1,0
2009,PRC,exemption_1,0
2010,PRC,exemption_1,0
2011,PRC,exemption_1,0
2012,PRC,exemption_1,0
2013,PRC,exemption_1,0
2014,PRC,exemption_1,0
2015,PRC,exemption_1,0
2016,PRC,exemption_1,0
2017,PRC,exemption_1,0
2018,PRC,exemption_1,0
2019,PRC,exemption_1,0
2020,PRC,exemption_1,0
2021,PRC,exemption_1,0
2022,PRC,exemption_1,0
2023,PRC,exemption_1,0
2024,PRC,exemption_1,0
2016,PT,exemption_1,0
2017,PT,exemption_1,0
2018,PT,exemption_1,0
2019,PT,exemption_1,0
2020,PT,exemption_1,0
2021,PT,exemption_1,0
2022,PT,exemption_1,0
2023,PT,exemption_1,0
2024,PT,exemption_1,0
2011,RATB,exemption_1,0
2012,RATB,exemption_1,0
2013,RATB,exemption_1,0
2014,RATB,exemption_1,0
2008,RRB,exemption_1,0
2009,RRB,exemption_1,0
2010,RRB,exemption_1,0
2011,RRB,exemption_1,0
2012,RRB,exemption_1,0
2013,RRB,exemption_1,0
2014,RRB,exemption_1,0
2015,RRB,exemption_1,0
2016,RRB,exemption_1,0
2017,RRB,exemption_1,0
2018,RRB,exemption_1,0
2019,RRB,exemption_1,0
2008,SBA,exemption_1,0
2009,SBA,exemption_1,0
2010,SBA,exemption_1,0
2011,SBA,exemption_1,0
2012,SBA,exemption_1,0
2013,SBA,exemption_1,0
2014,SBA,exemption_1,0
2015,SBA,exemption_1,0
2016,SBA,exemption_1,0
2017,SBA,exemption_1,0
2018,SBA,exemption_1,0
2019,SBA,exemption_1,0
2020,SBA,exemption_1,0
2021,SBA,exemption_1,0
2022,SBA,exemption_1,0
2023,SBA,exemption_1,0
2024,SBA,exemption_1,1
2008,SEC,exemption_1,0
2009,SEC,exemption_1,0
2010,SEC,exemption_1,0
2011,SEC,exemption_1,0
2012,SEC,exemption_1,0
2013,SEC,exemption_1,0
2014,SEC,exemption_1,0
2015,SEC,exemption_1,0
2016,SEC,exemption_1,1
2017,SEC,exemption_1,0
2018,SEC,exemption_1,0
2019,SEC,exemption_1,0
2020,SEC,exemption_1,0
2021,SEC,exemption_1,0
2022,SEC,exemption_1,0
2023,SEC,exemption_1,0
2024,SEC,exemption_1,0
2010,SIGAR,exemption_1,0
2011,SIGAR,exemption_1,0
2012,SIGAR,exemption_1,0
2013,SIGAR,exemption_1,0
2014,SIGAR,exemption_1,1
2015,SIGAR,exemption_1,0
2016,SIGAR,exemption_1,0
2017,SIGAR,exemption_1,1
2018,SIGAR,exemption_1,4
2019,SIGAR,exemption_1,0
2020,SIGAR,exemption_1,0
2021,SIGAR,exemption_1,0
2022,SIGAR,exemption_1,2
2023,SIGAR,exemption_1,0
2024,SIGAR,exemption_1,1
2009,SIGIR,exemption_1,0
2010,SIGIR,exemption_1,0
2011,SIGIR,exemption_1,0
2012,SIGIR,exemption_1,0
2008,SSA,exemption_1,1
2009,SSA,exemption_1,0
2010,SSA,exemption_1,0
2011,SSA,exemption_1,0
2012,SSA,exemption_1,0
2013,SSA,exemption_1,0
2014,SSA,exemption_1,0
2015,SSA,exemption_1,0
2016,SSA,exemption_1,0
2017,SSA,exemption_1,0
2018,SSA,exemption_1,0
2019,SSA,exemption_1,0
2020,SSA,exemption_1,0
2021,SSA,exemption_1,0
2022,SSA,exemption_1,0
2023,SSA,exemption_1,0
2024,SSA,exemption_1,0
2016,SSAB,exemption_1,0
2017,SSAB,exemption_1,0
2018,SSAB,exemption_1,0
2019,SSAB,exemption_1,0
2020,SSAB,exemption_1,0
2021,SSAB,exemption_1,0
2022,SSAB,exemption_1,0
2023,SSAB,exemption_1,0
2024,SSAB,exemption_1,0
2008,SSS,exemption_1,0
2009,SSS,exemption_1,0
2010,SSS,exemption_1,0
2011,SSS,exemption_1,0
2012,SSS,exemption_1,0
2013,SSS,exemption_1,0
2014,SSS,exemption_1,0
2015,SSS,exemption_1,0
2016,SSS,exemption_1,0
2017,SSS,exemption_1,0
2018,SSS,exemption_1,0
2019,SSS,exemption_1,1
2020,SSS,exemption_1,0
2021,SSS,exemption_1,0
2022,SSS,exemption_1,0
2023,SSS,exemption_1,0
2024,SSS,exemption_1,0
2008,STB,exemption_1,0
2009,STB,exemption_1,0
2010,STB,exemption_1,0
2011,STB,exemption_1,0
2012,STB,exemption_1,0
2013,STB,exemption_1,0
2014,STB,exemption_1,0
2015,STB,exemption_1,0
2016,STB,exemption_1,0
2017,STB,exemption_1,0
2018,STB,exemption_1,0
2019,STB,exemption_1,0
2020,STB,exemption_1,0
2021,STB,exemption_1,0
2022,STB,exemption_1,0
2023,STB,exemption_1,0
2024,STB,exemption_1,0
2008,Treasury,exemption_1,13
2009,Treasury,exemption_1,10
2010,Treasury,exemption_1,3
2011,Treasury,exemption_1,9
2012,Treasury,exemption_1,5
2013,Treasury,exemption_1,7
2014,Treasury,exemption_1,19
2015,Treasury,exemption_1,19
2016,Treasury,exemption_1,43
2017,Treasury,exemption_1,49
2018,Treasury,exemption_1,3
2019,Treasury,exemption_1,8
2020,Treasury,exemption_1,1
2021,Treasury,exemption_1,4
2022,Treasury,exemption_1,12
2023,Treasury,exemption_1,11
2024,Treasury,exemption_1,3
2008,TVA,exemption_1,0
2009,TVA,exemption_1,0
2010,TVA,exemption_1,0
2011,TVA,exemption_1,0
2012,TVA,exemption_1,0
2013,TVA,exemption_1,0
2014,TVA,exemption_1,0
2015,TVA,exemption_1,0
2016,TVA,exemption_1,0
2017,TVA,exemption_1,0
2018,TVA,exemption_1,0
2019,TVA,exemption_1,0
2020,TVA,exemption_1,0
2021,TVA,exemption_1,0
2022,TVA,exemption_1,0
2023,TVA,exemption_1,0
2024,TVA,exemption_1,0
2015,USAB,exemption_1,0
2016,USAB,exemption_1,0
2017,USAB,exemption_1,0
2018,USAB,exemption_1,0
2019,USAB,exemption_1,0
2020,USAB,exemption_1,0
2021,USAB,exemption_1,0
2022,USAB,exemption_1,0
2023,USAB,exemption_1,0
2024,USAB,exemption_1,0
2010,USADF,exemption_1,0
2011,USADF,exemption_1,0
2012,USADF,exemption_1,0
2013,USADF,exemption_1,0
2014,USADF,exemption_1,0
2015,USADF,exemption_1,0
2016,USADF,exemption_1,0
2017,USADF,exemption_1,0
2018,USADF,exemption_1,0
2019,USADF,exemption_1,0
2020,USADF,exemption_1,0
2021,USADF,exemption_1,0
2022,USADF,exemption_1,0
2023,USADF,exemption_1,0
2024,USADF,exemption_1,0
2010,USAGM,exemption_1,1
2011,USAGM,exemption_1,0
2012,USAGM,exemption_1,0
2013,USAGM,exemption_1,0
2014,USAGM,exemption_1,0
2015,USAGM,exemption_1,0
2016,USAGM,exemption_1,0
2017,USAGM,exemption_1,0
2018,USAGM,exemption_1,0
2019,USAGM,exemption_1,0
2020,USAGM,exemption_1,0
2021,USAGM,exemption_1,0
2022,USAGM,exemption_1,0
2023,USAGM,exemption_1,0
2024,USAGM,exemption_1,0
2008,USAID,exemption_1,2
2009,USAID,exemption_1,1
2010,USAID,exemption_1,8
2011,USAID,exemption_1,3
2012,USAID,exemption_1,0
2013,USAID,exemption_1,0
2014,USAID,exemption_1,0
2015,USAID,exemption_1,0
2016,USAID,exemption_1,0
2017,USAID,exemption_1,1
2018,USAID,exemption_1,0
2019,USAID,exemption_1,0
2020,USAID,exemption_1,0
2021,USAID,exemption_1,0
2022,USAID,exemption_1,0
2023,USAID,exemption_1,0
2024,USAID,exemption_1,0
2010,USCCR,exemption_1,0
2011,USCCR,exemption_1,0
2012,USCCR,exemption_1,0
2013,USCCR,exemption_1,0
2014,USCCR,exemption_1,0
2015,USCCR,exemption_1,0
2016,USCCR,exemption_1,0
2017,USCCR,exemption_1,0
2018,USCCR,exemption_1,0
2019,USCCR,exemption_1,0
2020,USCCR,exemption_1,0
2021,USCCR,exemption_1,0
2022,USCCR,exemption_1,0
2023,USCCR,exemption_1,0
2024,USCCR,exemption_1,0
2010,USDA,exemption_1,8
2011,USDA,exemption_1,7
2012,USDA,exemption_1,5
2013,USDA,exemption_1,6
2014,USDA,exemption_1,6
2015,USDA,exemption_1,0
2016,USDA,exemption_1,11
2017,USDA,exemption_1,0
2018,USDA,exemption_1,0
2019,USDA,exemption_1,11
2020,USDA,exemption_1,0
2021,USDA,exemption_1,4
2022,USDA,exemption_1,0
2023,USDA,exemption_1,0
2024,USDA,exemption_1,0
2008,USIBWC,exemption_1,0
2009,USIBWC,exemption_1,0
2010,USIBWC,exemption_1,0
2011,USIBWC,exemption_1,0
2012,USIBWC,exemption_1,0
2013,USIBWC,exemption_1,0
2014,USIBWC,exemption_1,0
2015,USIBWC,exemption_1,0
2016,USIBWC,exemption_1,0
2017,USIBWC,exemption_1,1
2018,USIBWC,exemption_1,0
2019,USIBWC,exemption_1,0
2020,USIBWC,exemption_1,0
2021,USIBWC,exemption_1,0
2022,USIBWC,exemption_1,0
2023,USIBWC,exemption_1,0
2024,USIBWC,exemption_1,0
2016,USICH,exemption_1,0
2017,USICH,exemption_1,0
2018,USICH,exemption_1,0
2019,USICH,exemption_1,0
2020,USICH,exemption_1,0
2021,USICH,exemption_1,0
2022,USICH,exemption_1,0
2023,USICH,exemption_1,0
2024,USICH,exemption_1,0
2016,USIP,exemption_1,0
2017,USIP,exemption_1,0
2018,USIP,exemption_1,0
2019,USIP,exemption_1,0
2020,USIP,exemption_1,0
2021,USIP,exemption_1,0
2022,USIP,exemption_1,0
2023,USIP,exemption_1,0
2024,USIP,exemption_1,0
2008,USITC,exemption_1,0
2009,USITC,exemption_1,1
2010,USITC,exemption_1,0
2011,USITC,exemption_1,0
2012,USITC,exemption_1,0
2013,USITC,exemption_1,0
2014,USITC,exemption_1,0
2015,USITC,exemption_1,1
2016,USITC,exemption_1,1
2017,USITC,exemption_1,0
2018,USITC,exemption_1,0
2019,USITC,exemption_1,0
2020,USITC,exemption_1,0
2021,USITC,exemption_1,0
2022,USITC,exemption_1,0
2023,USITC,exemption_1,0
2024,USITC,exemption_1,0
2010,USPS,exemption_1,0
2011,USPS,exemption_1,0
2012,USPS,exemption_1,0
2013,USPS,exemption_1,0
2014,USPS,exemption_1,0
2015,USPS,exemption_1,0
2016,USPS,exemption_1,0
2017,USPS,exemption_1,0
2018,USPS,exemption_1,0
2019,USPS,exemption_1,0
2020,USPS,exemption_1,0
2021,USPS,exemption_1,1
2022,USPS,exemption_1,1
2023,USPS,exemption_1,0
2024,USPS,exemption_1,0
2020,USRRB,exemption_1,0
2021,USRRB,exemption_1,0
2022,USRRB,exemption_1,0
2023,USRRB,exemption_1,0
2024,USRRB,exemption_1,0
2010,USTDA,exemption_1,0
2011,USTDA,exemption_1,0
2012,USTDA,exemption_1,0
2013,USTDA,exemption_1,0
2014,USTDA,exemption_1,0
2015,USTDA,exemption_1,0
2016,USTDA,exemption_1,0
2017,USTDA,exemption_1,0
2018,USTDA,exemption_1,0
2019,USTDA,exemption_1,0
2020,USTDA,exemption_1,0
2021,USTDA,exemption_1,0
2022,USTDA,exemption_1,0
2023,USTDA,exemption_1,0
2024,USTDA,exemption_1,0
2010,USTR,exemption_1,3
2011,USTR,exemption_1,1
2012,USTR,exemption_1,0
2013,USTR,exemption_1,2
2014,USTR,exemption_1,0
2015,USTR,exemption_1,13
2016,USTR,exemption_1,3
2017,USTR,exemption_1,3
2018,USTR,exemption_1,19
2019,USTR,exemption_1,10
2020,USTR,exemption_1,4
2021,USTR,exemption_1,9
2022,USTR,exemption_1,9
2023,USTR,exemption_1,5
2024,USTR,exemption_1,4
2008,VA,exemption_1,0
2009,VA,exemption_1,0
2010,VA,exemption_1,0
2011,VA,exemption_1,0
2012,VA,exemption_1,2
2013,VA,exemption_1,1
2014,VA,exemption_1,0
2015,VA,exemption_1,3
2016,VA,exemption_1,6
2017,VA,exemption_1,1
2018,VA,exemption_1,9
2019,VA,exemption_1,31
2020,VA,exemption_1,18
2021,VA,exemption_1,23
2022,VA,exemption_1,3
2023,VA,exemption_1,7
2024,VA,exemption_1,0
2008,EPA,exemption_2,33
2009,EPA,exemption_2,46
2010,EPA,exemption_2,29
2011,EPA,exemption_2,33
2012,EPA,exemption_2,8
2013,EPA,exemption_2,10
2014,EPA,exemption_2,2
2015,EPA,exemption_2,5
2016,EPA,exemption_2,4
2017,EPA,exemption_2,0
2018,EPA,exemption_2,0
2019,EPA,exemption_2,0
2020,EPA,exemption_2,12
2021,EPA,exemption_2,7
2022,EPA,exemption_2,8
2023,EPA,exemption_2,6
2024,EPA,exemption_2,6
2008,DOJ,exemption_2,3179
2009,DOJ,exemption_2,3101
2010,DOJ,exemption_2,4100
2011,DOJ,exemption_2,1699
2012,DOJ,exemption_2,147
2013,DOJ,exemption_2,86
2014,DOJ,exemption_2,150
2015,DOJ,exemption_2,250
2016,DOJ,exemption_2,204
2017,DOJ,exemption_2,381
2018,DOJ,exemption_2,380
2019,DOJ,exemption_2,437
2020,DOJ,exemption_2,330
2021,DOJ,exemption_2,312
2022,DOJ,exemption_2,261
2023,DOJ,exemption_2,297
2024,DOJ,exemption_2,362
2010,ABMC,exemption_2,0
2011,ABMC,exemption_2,0
2012,ABMC,exemption_2,0
2013,ABMC,exemption_2,0
2014,ABMC,exemption_2,0
2015,ABMC,exemption_2,0
2016,ABMC,exemption_2,0
2017,ABMC,exemption_2,0
2018,ABMC,exemption_2,1
2019,ABMC,exemption_2,0
